ID,Consultant,DateRetrieved,DatePublished,Job_title,Company,R,SAS,SPSS,Python,MAtlab,Scala,C#,MS Word,Ms Excel,OLE/DB,Ms Access,Ms PowerPoint,Spreadsheets,Data_visualization,Presentation_Skills,Communication,BigData,Data_warehouse,cloud_storage,Google_Cloud,AWS,Machine_Learning,Deep Learning,Computer_vision,Java,C++,C,Linux/Unix,SQL,NoSQL,RDBMS,Oracle,MySQL,PHP,Flash_Actionscript,SPL,web_design_and_development_tools,Wordpress,AI,Natural_Language_Processing(NLP),Microsoft Power BI,Google_Analytics,graphics_and_design_skills,Data_marketing,SEO,Content_Management,Tableau,D3,Alteryx,KNIME,Spotfire,Spark,S3,Redshift,DigitalOcean,Javascript,Kafka,Storm,Bash,Hadoop,Data_Pipelines,MPP_Platforms,Qlik,Pig,Hive,Tensorflow,Map/Reduce,Impala,Solr,Teradata,MongoDB,Elasticsearch,YOLO,agile execution,Data_management,pyspark,Data_mining,Data_science,Web_Analytic_tools,IOT,Numerical_Analysis,Economic,Finance_Knowledge,Investment_Knowledge,Problem_Solving,Korean_language,Bash\Linux Scripting,Knowledge_in,Experience,City,Location,Educational_qualifications,Salary,Team_Handling,Debtor_reconcilation,Payroll_management,Bayesian,Optimization,Bahasa Malaysia,English proficiency,URL,Search_Term,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,Primesh,2020-09-15,2020-08-05,Data Scientist,European Food Safety Authority,1,1,,1,,,,,,,,,,,,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,"text mining , machine learning",6+ years,Parma,Italy,A level of education which corresponds to completed university studies of at least four (4) years attested by a diploma,,,,,,,,,"https://www.glassdoor.com/job-listing/data-scientist-european-food-safety-authority-efsa-JV_IC2779162_KO0,14_KE15,50.htm?jl=3640839227&pos=101&ao=1044074&s=58&guid=00000173ea712128865c99f59d8a1cb1&src=GD_JOB_AD&t=SR&vt=w&cs=1_730c6ccb&cb=1597366149595&jobListingId=3640839227&ctt=1597366174186",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,Primesh,2020-09-28,2020-07-28,Data Scientist,Integral Ad Science (IAS),,,,1,,,,,,,,,,,,1,,,,,,1,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,"Machine Learning Techniques , relational data bases",5+ years,Modena,Italy,"Advanced degree in a relevant technical field (machine learning, computer science, statistics, physics, mathematics, or related field)",,,,,,,,,"https://www.glassdoor.com/job-listing/data-scientist-integral-ad-science-JV_IC2794785_KO0,14_KE15,34.htm?jl=3635542258&pos=102&ao=987269&s=58&guid=00000173ea712128865c99f59d8a1cb1&src=GD_JOB_AD&t=SR&vt=w&cs=1_d40c0014&cb=1597366149596&jobListingId=3635542258&ctt=1597366943345",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,Primesh,2020-10-11,2020-08-11,Data Scientist,MyInvenio,1,,,1,,1,,,,,,,,1,1,1,,,,,,1,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Computer Science , Information Systems , data vizualization",,,Italy,A solid background in Computer Science or Information Systems with an interest in process/data mining,,,,,,,,,"https://www.glassdoor.com/job-listing/data-scientist-myinvenio-JV_KO0,14_KE15,24.htm?jl=3514792463&pos=105&ao=437149&s=58&guid=00000173ea712128865c99f59d8a1cb1&src=GD_JOB_AD&t=SR&vt=w&cs=1_63260d03&cb=1597366149606&jobListingId=3514792463&ctt=1597367494336",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,Primesh,2020-09-29,2020-07-29,Data Scientist,Fabio Perini S.P.A,1,,,1,1,,,,,,,,,1,1,1,,,,,,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,"Data Mining , Data Exploration",3+ years,Lucca,Italy,"Excellent degree in Computer Science, Physics, Management Information Systems, Mathematics, Statistics, Engineering or similar fields",$167k - $ 181k,,,,,,,,"https://www.glassdoor.com/job-listing/data-scientist-fabio-perini-JV_IC2766730_KO0,14_KE15,27.htm?jl=3611380230&pos=117&ao=437149&s=58&guid=00000173ea712128865c99f59d8a1cb1&src=GD_JOB_AD&t=SR&vt=w&cs=1_66e8250b&cb=1597366149607&jobListingId=3611380230&ctt=1597368436201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,Primesh,2020-09-14,2020-07-14,Applied Statician,Paytm Labs,,,,1,,,,,,,,,,1,1,1,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"machine learning , bayesian methods",,Toronto,Canada,Minimum of a degree or equivalent in data analysis or numerical discipline (preferably a post-graduate degree in statistics),,,,,1,,,,https://jobs.lever.co/paytm/c0431d7b-25bf-437a-9921-abc6bbf157aa?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,Primesh,2020-10-10,2020-08-10,Data Science Researcher,Eighteen Pixels India Pivate Limited,,,,1,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Deep Learning , Machine Learning , Artificial Intelligence, Algorithms",,Delhi,India,"PhD/MS in computer science, Machine Learning or related areas.",,,,,,,,,https://www.naukri.com/job-listings-data-science-researcher-full-time-part-time-eighteen-pixels-india-private-limited-delhi-ncr-0-to-5-years-100820002747?src=seo_srp&sid=15972844306532998&xp=18&px=1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,Primesh,2020-09-28,2020-07-28,Data Scientist,Talent Stock Solutions,1,,,1,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Statistical Inference , Casual experimentation designs",,Delhi,India,Quantitative degree (science engineering) from a top-tier college,,,,,,,,,https://www.naukri.com/job-listings-data-scientist-machine-learning-statistical-analysis-r-python-talent-stock-solutions-delhi-2-to-5-years-120320902891?xp=16&utm_campaign=simjobsjd_bottom&src=simjobsjd_bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,Primesh,2020-10-06,2020-08-06,Senior data Scientist,Cimpress India private Limited,1,,,1,,,,,,,,,,1,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Exploratory Analysis,3+ years,Bengaluru,India,"bachelor’s degree in Business, Mathematics, Statistics, Computer Science, Engineering, Economics, or related field.",,,,,,,,,https://www.naukri.com/job-listings-senior-data-analyst-cimpress-india-private-limited-bengaluru-bangalore-3-to-7-years-060820003126?xp=21&utm_campaign=simjobsjd_bottom&src=simjobsjd_bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,Primesh,2020-09-21,2020-07-21,Data Science Analyst,Greater New York Mutual Insurance Company,1,,,1,,,,,,,,,,,,,,,,,,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,"machine learning, predictive analytics,  data mining",4+ years,,New York,"Bachelor's or Master degree from an accredited institution preferably in Data Science, Statistics, Applied Mathematics or Computer Science",$73K-$124K,,,,,,,,"https://www.glassdoor.com/job-listing/data-science-analyst-gny-insurance-companies-JV_IC1132348_KO0,20_KE21,44.htm?jl=3592417166&pos=102&ao=1010227&s=149&guid=00000173eaead189a137e0a23d497b06&src=GD_JOB_AD&t=SRFJ&vt=w&ea=1&cs=1_619524ee&cb=1597374124838&jobListingId=3592417166&ctt=1597374228637",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,Primesh,2020-10-06,2020-08-06,Data Scientist,Equifax,1,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"financial services, telecommunications",5+ years,Melbourn ,Australia,Qualification in Mathematics or Statistics,,,,,,,,,https://au.linkedin.com/jobs/view/ibm-research-data-scientist-health-ai-image-analytics-at-ibm-1951110057?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,Primesh,2020-09-17,2020-07-17,Data Scientist,Quantum black,1,,,1,,1,,,,,,,,,1,1,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,statistical modelling and machine learning techniques,-,Sydney,Australia,"Masters or PhD in computer science, machine learning, applied statistics, mathematics",,,,,,,,,https://au.linkedin.com/jobs/view/data-scientist-quantumblack-at-quantumblack-1884433627?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,Primesh,2020-10-05,2020-08-05,Data Analyst,Mental Health Center,1,,,,,,,1,1,,1,1,,1,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Data wrangling methods,statistical techniques",1+ years,Denver,Colorado,"bachelor's degree in statistics, social or behavioral research, or another related field","$48,006 - $55016 per year",,,,,,,,https://www.indeed.com/viewjob?jk=e87557f5ef764d0e&from=serp&from=mobRdr&prevUrl=https%3A%2F%2Fwww.indeed.com%2Fm%2Fjobs%3Fq%3DComputer%2BScience%2BStatistics%26l%3D%26forceLocation%3D0%26start%3D20%26pp%3DgQAZAAAAAAAAAAAAAAABiPtXkAA_AQEBDgU-4HNNJGuqxPDv6L1_lIqeS3x_hnJL6MJ7C8tJfYcatvBsBo_dQwC1wWU0AeB13rF0z_i0TW7cb1NqAAA&utm_source=%2Fm%2F&utm_medium=redir&utm_campaign=dt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,Primesh,2020-09-26,2020-07-31,Data Analyst,Verizon,,,,1,,,,,1,,,,,1,,1,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,"SEM, performance marketing, click-stream/behavior data tracking.",,Denver,Colorado,"Bachelors or Master’s degree in Statistics, Quantitative methods, Math, Computer Science.",,,,,,,,,https://www.indeed.com/viewjob?jk=a61bd643b3f067df&tk=1eflih4ol32km000&from=serp&vjs=3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,Primesh,2020-10-06,2020-08-06,Research analyst,Harvard pilgrim health care,1,1,,,,,,1,1,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"scientific research methods, epidemiological evaluations",1+ years,,Boston,"Bachelor’s degree required; master’s degree in public health, health services research, health policy, economics, epidemiology, or similar field preferred.",,,,,,,,,https://www.indeed.com/viewjob?jk=efea13fb74bddab3&from=native&from=mobRdr&utm_source=%2Fm%2F&utm_medium=redir&utm_campaign=dt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,Primesh,2020-10-13,2020-08-13,Lead data Scientist,FourQuarters,1,,,1,,,,,,,,,,1,,1,,,,,,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,"data mining and modeling techniques , predictive modeling",-,Melbourn ,Australia,strong statistical and mathematical background,,,,,,,,,"https://www.jobnet.com.au/au/en/search-jobs-in-Melbourne,-Victoria,-Australia/LEAD-DATA-SCIENTIST-8CAF6BB9FDAD8CDEFB/?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,Primesh,2020-09-15,0220-06-15,Senior data Scientist,ATLASSIAN,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,programming,-,Sydney,Australia,"MS, MBA or PhD degree in a relevant topic",,,,,,,,,https://www.themuse.com/jobs/atlassian/senior-data-scientist-customer-analytics-74ceb4?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,Oshadi,8/8/2020,17/7/2020,Statistician,ISBE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2+,Chicago,USA,"Bachelor's Degree in Statistics, Math, Educational Measurement Policy, Education Psychology","$52,618 - $91,998",0,0,0,0,0,0,0,https://www.indeed.com/m/viewjob?jk=5d73fc3e42db3617&from=native,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,Oshadi,8/8/2020,7/8/2020,Statistician,UCLA,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"computers and relevant software programs,genomic data,advanced statistical concepts",2+,Los Angeles,USA,"Bachelor Degree in computer science, statistics, biomedical informatics, or a related field; or an equivalent combination of education and experience.",NA,0,0,0,0,0,0,0,https://www.indeed.com/m/viewjob?jk=3a3b61ee5ecb1d3a&from=native,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,Oshadi,8/8/2020,3/8/2020,Statistician Senior,Univeersity of Michigan,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"complex biostatistical analyses,regression modeling, survival analysis, basic descriptive statistics",3+,Ann Arbor,USA,Master’s degree in Biostatistics,NA,0,0,0,0,0,0,0,https://www.indeed.com/m/viewjob?jk=a45e810427df3cf7&from=native,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,Oshadi,8/8/2020,8/8/2020,Data Analyst,NORC at University of Chicago,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"statistics, mathematics, and computer programming.",2+,,USA,"Bachelor’s degree in one of the following fields: math, statistics, computer science, data science, or a social science or public policy related field",NA,0,0,0,0,0,0,0,https://www.indeed.com/m/viewjob?jk=294b10ce565a9276&from=native,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,Oshadi,8/8/2020,2/8/2020,Biostatistician,Ohio state uni medical center,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"standard statistical analysis methodologies,epidemiology, public health, biology or medicine",2+,Columbus,USA,"Master's degree in biostatistics, statistics or related field","$88,350-$58,900",0,0,0,0,0,0,0,https://www.indeed.com/m/viewjob?jk=336ff689da1f1c8d&from=native,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,Oshadi,8/8/2020,6/8/2020,Research Analyst,Harvard pilgrim health care,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"scientific research methods,epidemiological evaluations",1+,Boston,USA,"Bachelor’s degree required; master’s degree in public health, health services research, health policy, economics, epidemiology, or similar field preferred.",NA,0,0,0,0,0,0,0,https://www.indeed.com/m/viewjob?jk=efea13fb74bddab3&from=native,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,Oshadi,9/8/2020,7/8/2020,Data Assimilation Scientist,UC San Diego,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"data assimilation methods, including ensemble-based, variational, and hybrid methods.",NA,San Diego,USA,NA,"$71,000 - $115,500",0,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=ffd575a44d1336e0&fccid=10b5a4abcc6bf067&vjs=3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,Oshadi,9/8/2020,8/7/2020,Data Scientist I,USAA,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"leveraging predictive modeling, simulation and other techniques",4+,,USA,"Master's degree in Computer Science, Applied Mathematics, Quantitative Economics, Statistics, or related field",NA,0,0,0,0,1,0,0,https://www.indeed.com/rc/clk?jk=161508ca3e3644bd&fccid=3a1edc2d763c4288&vjs=3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,Oshadi,9/8/2020,,Decision Optimization Consultant,Pmsquare,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,knowladge of statistics,NA,,Sri Lanka,"Degree in Statistics, Mathematics, Operations research, Econometrics",NA,0,0,0,0,0,0,0,https://www.jobsdaily.lk/job/mathematics---statistics-graduates-daily-jobs-998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,Oshadi,9/8/2020,5/8/2020,Data Integrations Analyst I,Pearson,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,knowledge of VBA or XML a plus,NA,Harrisburg,USA,"Bachelor’s degree in Math, Statistics, Education, Social Science, Research, or related field",NA,0,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=807b83f7e1bd58ff&fccid=915b1c0ee87e5e8a&vjs=3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,Oshadi,9/8/2020,5/8/2020,Data Solutions Analyst,Quicken loans,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1+,"Detroit, MI",USA,"Bachelor’s degree in a quantitative field such as computer science, statistics, applied mathematics, operations research, engineering, economics, social sciences, physics or chemistry",NA,0,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=eca4701787568d02&fccid=ac6e043a4dae762c&vjs=3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,Oshadi,9/8/2020,8/8/2020,Data Analyst,Northrop drumman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"progam data, evaluate programs, decision making",NA,Norfolk,USA,NA,NA,0,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=47e111b9bf42dc45&fccid=11619ce0d3c2c733&vjs=3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,Oshadi,9/8/2020,5/8/2020,Data Analyst,Thermo fisher scientific,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,Harrisburg,USA,"BS degree in business, systems, or data science",NA,0,0,0,0,0,0,0,https://www.indeed.com/rc/clk?jk=15c2720a24b5dc23&fccid=126e3afd205caa95&vjs=3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,Oshadi,10/8/2020,26/7/2020,Junior Data Scientist,Dialog Axiata PLC,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Possess excellent knowledge,2+,,SL,Degree in Engineering / IT or specialized in Computer Science / Statistics,NA,0,0,0,0,0,0,0,https://lk.linkedin.com/jobs/view/junior-data-scientist-at-dialog-axiata-plc-1942495899?refId=7d8c5df3-990f-4467-9b35-0de849026c0b&position=1&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
